3247;0;0;0;105.78;105.80;-0.02;1000.61;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;-0.00;0.00;3.62
3472;0;0;0;105.78;105.80;-0.02;1000.61;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.66
3502;0;0;0;105.75;105.80;-0.06;1000.61;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.65
3530;0;0;0;105.76;105.80;-0.04;1000.61;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.64
3558;0;0;0;105.68;105.80;-0.12;1000.62;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.64
3588;0;0;0;105.70;105.80;-0.10;1000.62;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.65
3616;0;0;0;105.72;105.80;-0.09;1000.62;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.65
3644;0;0;0;105.66;105.80;-0.14;1000.62;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.66
3672;0;0;0;105.70;105.80;-0.10;1000.62;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.65
3701;0;0;0;105.66;105.80;-0.14;1000.62;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.67
3730;0;0;0;105.62;105.80;-0.19;1000.63;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.64
3760;0;0;0;105.62;105.80;-0.18;1000.63;0.00;-0.00;0.00;0;0;0;1;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.64
3788;0;0;0;105.55;105.80;-0.26;1000.64;-50.62;23.56;317.31;0;0;0;1;-50.62;0.00;-1808.04;-249.22;23.56;0.00;841.52;115.99;3.63
3817;0;0;0;105.58;105.80;-0.23;1000.63;-48.81;24.00;318.19;0;0;0;1;-48.81;0.00;62.50;-5.54;24.00;0.00;15.09;8.68;3.65
3846;0;0;0;105.60;105.80;-0.21;1000.63;-47.19;24.56;319.56;0;0;0;1;-47.19;0.00;56.03;-5.93;24.56;0.00;19.40;9.40;3.63
3875;0;0;0;105.64;105.80;-0.17;1000.63;-46.31;25.12;320.75;0;0;0;1;-46.31;0.00;30.17;-9.05;25.12;0.00;19.40;9.56;3.65
3905;0;0;0;105.60;105.80;-0.20;1000.63;-45.62;26.25;322.69;0;0;0;1;-45.62;0.00;22.92;-9.80;26.25;0.00;37.50;12.22;3.63
3934;0;0;0;105.65;105.80;-0.15;1000.62;-45.44;27.00;324.94;0;0;0;1;-45.44;0.00;6.47;-11.88;27.00;0.00;25.86;10.92;3.64
