2906;0;0;0;-19.63;-19.48;-0.14;1015.61;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;-0.00;0.00;3.63
2945;0;0;0;-19.65;-19.48;-0.17;1015.61;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.68
2973;0;0;0;-19.67;-19.48;-0.19;1015.62;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.66
3001;0;0;0;-19.67;-19.48;-0.18;1015.61;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.67
3029;0;0;0;-19.72;-19.48;-0.23;1015.62;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.63
3058;0;0;0;-19.78;-19.48;-0.29;1015.63;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.67
3086;0;0;0;-19.80;-19.48;-0.32;1015.63;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.65
3114;0;0;0;-19.73;-19.48;-0.25;1015.62;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.68
3142;0;0;0;-19.63;-19.48;-0.15;1015.61;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.65
3170;0;0;0;-19.61;-19.48;-0.12;1015.61;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.68
3199;0;0;0;-19.53;-19.48;-0.05;1015.60;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.65
3227;0;0;0;-19.56;-19.48;-0.07;1015.60;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.67
3255;0;0;0;-19.48;-19.48;0.00;1015.59;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.68
3283;0;0;0;-19.46;-19.48;0.02;1015.59;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.67
3313;0;0;0;-19.49;-19.48;-0.00;1015.59;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.66
3341;0;0;0;-19.49;-19.48;-0.00;1015.59;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.67
3369;0;0;0;-19.48;-19.48;0.00;1015.59;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.67
3399;0;0;0;-19.43;-19.48;0.05;1015.59;0.00;-0.00;0.00;0;3;1;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.65
3428;0;0;0;-19.40;-19.48;0.08;1015.58;0.00;-0.00;0.00;0;3;1;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;3.65
3457;0;0;0;-19.47;-19.48;0.01;1015.59;-79.62;-82.38;359.94;0;3;1;0;-79.62;0.00;-2745.69;-379.23;-82.38;0.00;-2840.52;-392.33;3.66
3486;0;0;0;-19.46;-19.48;0.03;1015.59;-79.62;-82.38;359.94;0;3;1;0;-79.62;0.00;0.00;-22.30;-82.38;0.00;0.00;-23.07;3.65
3515;0;0;0;-19.35;-19.48;0.13;1015.58;-79.62;-82.38;359.94;0;3;1;0;-79.62;0.00;0.00;-22.30;-82.38;0.00;0.00;-23.07;3.69
3544;0;0;0;-19.34;-19.48;0.15;1015.57;-79.62;-82.38;359.94;0;3;1;0;-79.62;0.00;0.00;-22.30;-82.38;0.00;0.00;-23.07;3.67
3574;0;0;0;-19.32;-19.48;0.16;1015.57;-79.62;-82.38;359.94;0;3;1;0;-79.62;0.00;0.00;-22.30;-82.38;0.00;0.00;-23.07;3.64
3604;0;0;0;-19.41;-19.48;0.07;1015.58;-79.62;-82.38;359.94;0;3;1;0;-79.62;0.00;0.00;-22.30;-82.38;0.00;0.00;-23.07;3.66
3634;0;0;0;-19.33;-19.48;0.16;1015.57;-79.62;-82.38;359.94;0;3;1;0;-79.62;0.00;0.00;-22.30;-82.38;0.00;0.00;-23.07;3.67
